Date,TradingMember,WorksFor,ClientCode,OwnsSymbol,Security,ISIN,Volume,BuyOrSell,SellPrice,BuyPrice,SellPricePerShare,BuyPricePerShare,DealerUserId,DealerUserName
03/13/2020,Ruby Lobo,Gail,2,Karnataka Bank,NSE,652473370723,7100,Sell,449643.0,404487.0,63.33,56.97,BFZKKW,lurydrox
03/13/2020,Deepak Mishra,Cadila,4,Indian Oil,BSE,492854122115,6300,Buy,226800.0,433314.0,36.0,68.78,RQDPAI,kowvnxhv
03/23/2020,Ruby Lobo,Gail,2,Karnataka Bank,BSE,691561617418,800,Sell,9464.0,77984.0,11.83,97.48,BISHTW,lbncnppe
03/10/2020,Tanooj Shah,HDFC,5,Gail,BSE,332822585645,9400,Buy,743728.0,584398.0,79.12,62.17,LDTTGQ,rlbrugbq
03/04/2020,Tanooj Shah,HDFC,5,Gail,BSE,893860083591,6300,Buy,473571.0,215460.00000000003,75.17,34.2,JPEQKC,ylxbrpay
03/29/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,BSE,880023039324,2400,Sell,3168.0,216503.99999999997,1.32,90.21,XYSCGW,ifnmlapq
03/09/2020,Deepak Mishra,Cadila,4,Britannia,NSE,366986587228,7800,Sell,585936.0,632268.0,75.12,81.06,JGLBNS,mbhfbimu
02/20/2020,Ruby Lobo,Gail,2,Bombay Dyeing,BSE,347341004605,4800,Sell,260303.99999999997,68160.0,54.23,14.2,AQPDFK,uxhnvnox
02/22/2020,Tanooj Shah,HDFC,5,Britannia,NSE,372708656391,3400,Sell,255476.0,293624.0,75.14,86.36,LNNLCA,ziwrtvhw
02/06/2020,Adagatla Mamata,ITC,3,Larsen & Toubro,NSE,847056095722,6900,Sell,80109.0,429111.0,11.61,62.19,KDYJBG,zediazrf
03/08/2020,Deepak Mishra,Cadila,4,HDFC,NSE,264790476735,7500,Buy,709950.0,687075.0,94.66,91.61,PKVBKF,aukvthyp
02/09/2020,Ruby Lobo,Gail,2,Reliance,BSE,16617621627,1200,Buy,77040.0,15252.000000000002,64.2,12.71,NCXJZP,aheskomf
02/02/2020,Ruby Lobo,Gail,2,HDFC,NSE,269556447428,7900,Buy,396343.0,171904.0,50.17,21.76,FTFSCC,cwxhdezl
03/28/2020,Ruby Lobo,Gail,2,ITC,NSE,418169972819,6900,Sell,114057.00000000001,179607.0,16.53,26.03,OWOOTD,pjroctuh
03/15/2020,Ruby Lobo,Gail,2,Maruti Suzuki,NSE,154410572671,2400,Sell,237024.0,184224.0,98.76,76.76,VMRVJA,ivdgvxsd
02/20/2020,Deepak Mishra,Cadila,4,Bharat Petroleum,NSE,186166638174,4500,Buy,19170.0,176400.0,4.26,39.2,LHRLUO,amgxabav
02/25/2020,Adagatla Mamata,ITC,3,Suzlon,NSE,747851560745,7900,Buy,238501.0,436712.0,30.19,55.28,KPHSEN,welsprec
03/13/2020,Viral Sanghavi,TATA Motors,1,Larsen & Toubro,BSE,671091631221,3700,Sell,100196.0,339438.0,27.08,91.74,FRAMWW,djmkwwda
03/13/2020,Deepak Mishra,Cadila,4,ITC,BSE,359637441930,3900,Sell,344253.0,99021.0,88.27,25.39,YCRQNY,meudwhrg
03/12/2020,Adagatla Mamata,ITC,3,Larsen & Toubro,BSE,604907497879,2200,Sell,186603.99999999997,183920.0,84.82,83.6,UXFIYQ,tyzjdguz
02/20/2020,Viral Sanghavi,TATA Motors,1,SpiceJet,NSE,540191660636,4300,Buy,16426.0,183954.0,3.82,42.78,FAUSZS,uknyzqdp
03/05/2020,Tanooj Shah,HDFC,5,Suzlon,BSE,359485960327,5900,Sell,561503.0,340725.0,95.17,57.75,BBXXVS,fnxglqtc
03/18/2020,Viral Sanghavi,TATA Motors,1,Cadila,BSE,352279813431,4700,Sell,241016.0,287123.0,51.28,61.09,UOAKVT,lgtrnleh
03/27/2020,Tanooj Shah,HDFC,5,Royal Enfield,NSE,93322300379,1000,Buy,52260.0,28330.0,52.26,28.33,JZWDJC,jhffgwdf
02/04/2020,Viral Sanghavi,TATA Motors,1,Royal Enfield,BSE,688771248832,5000,Buy,429300.0,363250.0,85.86,72.65,JLKCIY,wifrtqqg
02/19/2020,Ruby Lobo,Gail,2,Haldirams,NSE,30941627476,3600,Sell,328824.0,71640.0,91.34,19.9,YNUWNC,otravndo
03/16/2020,Deepak Mishra,Cadila,4,Indian Oil,BSE,418964490893,1700,Sell,145299.0,4811.0,85.47,2.83,NXDXTJ,jubpelng
03/12/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,NSE,363467329996,6800,Sell,338300.0,122672.0,49.75,18.04,TEWHAV,zcgzswan
02/07/2020,Tanooj Shah,HDFC,5,Indiabulls,BSE,678854025786,10000,Buy,307100.0,630100.0,30.71,63.01,BIDMQK,ptuttwgy
03/10/2020,Tanooj Shah,HDFC,5,Indian Oil,NSE,979543237780,5700,Buy,266019.0,9861.0,46.67,1.73,WKOBSJ,onadpfte
03/30/2020,Adagatla Mamata,ITC,3,Bharat Petroleum,BSE,444138613902,9200,Buy,647956.0000000001,483552.0,70.43,52.56,ZVZMCU,cydestlm
03/10/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,NSE,252758972953,8000,Sell,111520.0,606000.0,13.94,75.75,GFMEKD,ddtxfhpf
02/12/2020,Tanooj Shah,HDFC,5,HDFC,BSE,943452928699,2900,Sell,95787.0,257549.0,33.03,88.81,ROEJUT,sadpxojw
03/11/2020,Viral Sanghavi,TATA Motors,1,Zomato,BSE,415250531271,5300,Buy,83210.0,426756.0,15.7,80.52,YXJKCS,cccmbofg
03/23/2020,Tanooj Shah,HDFC,5,Suzlon,NSE,74703766964,7500,Buy,392025.0,192975.0,52.27,25.73,ZJFIBA,yqvbheem
03/21/2020,Adagatla Mamata,ITC,3,Reliance,NSE,401605757854,800,Sell,7208.0,64208.00000000001,9.01,80.26,CMECXD,ziehgchy
03/05/2020,Ruby Lobo,Gail,2,Bharat Petroleum,BSE,68604732294,2700,Sell,219807.0,256608.00000000003,81.41,95.04,PCKDQS,nxibwylm
03/15/2020,Viral Sanghavi,TATA Motors,1,SBIN,NSE,371392455978,8900,Sell,621220.0,128872.0,69.8,14.48,LXHZRH,ozobfvsw
03/30/2020,Deepak Mishra,Cadila,4,Haldirams,BSE,105496134129,6000,Buy,359040.0,38400.0,59.84,6.4,FSRTRK,neclnmrg
02/06/2020,Ruby Lobo,Gail,2,Bombay Dyeing,NSE,168705311803,800,Sell,52216.0,67392.0,65.27,84.24,EMTYMS,scsgzjkq
02/06/2020,Ruby Lobo,Gail,2,Rajesh Exports,NSE,879058602612,6600,Sell,342606.0,361548.0,51.91,54.78,DVIHCF,lqzbmnhi
02/05/2020,Viral Sanghavi,TATA Motors,1,Bharat Petroleum,NSE,981254746021,3900,Buy,53235.0,64974.0,13.65,16.66,RMDKSG,aqhkeavk
03/09/2020,Deepak Mishra,Cadila,4,Britannia,NSE,406319581848,2500,Buy,102575.0,215875.0,41.03,86.35,QGTMRF,owcycudp
03/27/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,NSE,52461853287,3200,Buy,52416.0,281472.0,16.38,87.96,MVHGCN,syupggyj
03/28/2020,Tanooj Shah,HDFC,5,Suzlon,BSE,465708157048,7200,Sell,716544.0,494208.0,99.52,68.64,EBMXRC,nqcldgpt
03/03/2020,Ruby Lobo,Gail,2,TATA Motors,NSE,230893195667,5800,Buy,495552.0,346144.0,85.44,59.68,VFTTKP,eyfvyyow
02/17/2020,Tanooj Shah,HDFC,5,Haldirams,NSE,577743378065,1600,Buy,14224.0,126016.00000000001,8.89,78.76,FQFGQE,wgazwqah
03/25/2020,Adagatla Mamata,ITC,3,HDFC,NSE,402158512837,5500,Buy,470140.0,440990.00000000006,85.48,80.18,WOIUPL,bpncatxm
03/15/2020,Tanooj Shah,HDFC,5,Karnataka Bank,BSE,827307825988,700,Buy,66143.0,40775.0,94.49,58.25,FAMXTJ,omrkqqjw
03/07/2020,Tanooj Shah,HDFC,5,Cadila,NSE,960806777612,5500,Buy,261800.0,513865.00000000006,47.6,93.43,DNTLYS,rqxrdith
03/20/2020,Deepak Mishra,Cadila,4,SBIN,BSE,809538906056,5400,Sell,42282.0,5940.000000000001,7.83,1.1,OMPMLK,jksqpijv
03/16/2020,Ruby Lobo,Gail,2,Indiabulls,BSE,807310056152,1200,Sell,66432.0,69852.0,55.36,58.21,KCSJBY,bsewsowl
03/24/2020,Tanooj Shah,HDFC,5,Karnataka Bank,BSE,337813705458,9100,Sell,337610.0,617890.0,37.1,67.9,LDGSEN,zgcoflfl
03/15/2020,Viral Sanghavi,TATA Motors,1,Gail,NSE,875005460297,3700,Sell,26418.0,90909.0,7.14,24.57,JIZEIN,evtygsvz
02/04/2020,Ruby Lobo,Gail,2,Flipkart,NSE,530813005685,3200,Sell,225504.0,212480.00000000003,70.47,66.4,ZZSNFW,gbbvnexf
02/11/2020,Viral Sanghavi,TATA Motors,1,SpiceJet,BSE,784697164157,100,Buy,4151.0,3926.0,41.51,39.26,QKNXTN,vijgfyxm
02/18/2020,Deepak Mishra,Cadila,4,Bombay Dyeing,BSE,769891588927,6500,Sell,217555.0,333190.0,33.47,51.26,ENMAXQ,ntyyhvob
03/17/2020,Adagatla Mamata,ITC,3,Flipkart,NSE,527312896282,800,Sell,21728.0,40264.0,27.16,50.33,TCZSOB,bapakpqo
03/14/2020,Tanooj Shah,HDFC,5,Flipkart,BSE,949960542637,1600,Sell,19392.0,25872.000000000004,12.12,16.17,AIHBZG,kilfcroz
03/07/2020,Ruby Lobo,Gail,2,Flipkart,BSE,757364888469,700,Buy,33264.0,18340.0,47.52,26.2,TURHAL,ilvkxvgw
03/17/2020,Viral Sanghavi,TATA Motors,1,SpiceJet,BSE,830429662633,1800,Buy,46440.0,11322.0,25.8,6.29,QYJQCW,wyiewhow
02/03/2020,Adagatla Mamata,ITC,3,Reliance,BSE,266476579279,5900,Sell,263376.0,161837.0,44.64,27.43,ZEIMNN,agzddykq
02/03/2020,Ruby Lobo,Gail,2,SpiceJet,BSE,478201895857,4200,Sell,198072.0,68166.0,47.16,16.23,QONJIK,dglgcyzw
02/17/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,BSE,834025339341,400,Buy,29539.999999999996,37652.0,73.85,94.13,DDWXAD,elgisioz
02/17/2020,Viral Sanghavi,TATA Motors,1,TATA Motors,BSE,922436392003,1200,Sell,91320.0,67836.0,76.1,56.53,QAAWCH,dnaduiaw
03/09/2020,Ruby Lobo,Gail,2,Maruti Suzuki,BSE,927916854537,8700,Buy,330774.0,533658.0,38.02,61.34,MKQREU,mapnbede
03/19/2020,Adagatla Mamata,ITC,3,DLF,NSE,546108159494,5300,Sell,155767.0,243058.0,29.39,45.86,SFEPPD,gryukluh
03/19/2020,Viral Sanghavi,TATA Motors,1,Suzlon,NSE,309708991104,2500,Buy,15800.0,67900.0,6.32,27.16,JLCWEX,fovoaedc
02/11/2020,Ruby Lobo,Gail,2,SBIN,NSE,858937473077,4900,Sell,429436.0,47383.0,87.64,9.67,AFVBRD,bcsavfbx
02/03/2020,Ruby Lobo,Gail,2,TATA Motors,NSE,824120059142,6500,Buy,487045.00000000006,197275.0,74.93,30.35,RMQVEA,ysjlqtjr
03/02/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,NSE,457333653495,4100,Buy,342801.0,150470.0,83.61,36.7,HNAJNH,dbeweskb
03/09/2020,Viral Sanghavi,TATA Motors,1,Haldirams,BSE,347533181336,3800,Buy,250382.0,347016.0,65.89,91.32,EPFEMS,xwlsvgkr
02/27/2020,Viral Sanghavi,TATA Motors,1,SpiceJet,BSE,458887644670,1800,Sell,64026.0,111726.0,35.57,62.07,WARCJM,inehccjz
03/18/2020,Viral Sanghavi,TATA Motors,1,Gail,NSE,707108015005,1500,Buy,133125.0,70395.0,88.75,46.93,UYSHQS,lopwojas
02/05/2020,Tanooj Shah,HDFC,5,ITC,NSE,59237402153,8600,Sell,780536.0,22962.0,90.76,2.67,LYEHIQ,aufbxbdx
03/19/2020,Tanooj Shah,HDFC,5,Karnataka Bank,NSE,844974817950,2700,Buy,235656.0,131409.0,87.28,48.67,GKVKTA,xhbaqsor
03/25/2020,Viral Sanghavi,TATA Motors,1,Indiabulls,BSE,795528163790,7600,Sell,67944.0,94012.0,8.94,12.37,CSSXED,nyhzvcds
03/02/2020,Deepak Mishra,Cadila,4,Bharat Petroleum,NSE,412094099124,500,Sell,12375.0,34220.0,24.75,68.44,TSPDWB,gvbpfpmc
02/10/2020,Ruby Lobo,Gail,2,HDFC,NSE,276060061337,2100,Buy,12558.0,1869.0,5.98,0.89,QFWSLB,wvfnmlti
03/27/2020,Viral Sanghavi,TATA Motors,1,Gail,NSE,563191927550,4900,Buy,334719.0,129997.0,68.31,26.53,TDIIDG,axhbevuq
02/19/2020,Ruby Lobo,Gail,2,Gail,NSE,255220272141,9000,Sell,293580.0,656640.0,32.62,72.96,PYKSKQ,marjaimc
02/06/2020,Viral Sanghavi,TATA Motors,1,Reliance,BSE,653188041651,9000,Buy,653850.0,680310.0,72.65,75.59,HOJSVT,oejyjvgs
02/12/2020,Ruby Lobo,Gail,2,Karnataka Bank,BSE,519866653163,4600,Sell,302910.0,393300.0,65.85,85.5,WPGKZO,qluefenz
03/15/2020,Ruby Lobo,Gail,2,Rajesh Exports,NSE,176284440090,8700,Buy,649629.0,223068.0,74.67,25.64,TAOKQJ,zrtpdfmw
03/23/2020,Adagatla Mamata,ITC,3,Dabur,BSE,615599176821,100,Sell,8929.0,9412.0,89.29,94.12,ENJFPW,enpbikca
02/09/2020,Tanooj Shah,HDFC,5,TATA Motors,NSE,256535035625,800,Sell,55840.0,69608.0,69.8,87.01,QAPSTW,yuynxlns
03/21/2020,Tanooj Shah,HDFC,5,SpiceJet,BSE,761704481744,8400,Sell,832524.0,829752.0,99.11,98.78,TTBNRN,ouzqmcjv
02/13/2020,Ruby Lobo,Gail,2,HDFC,NSE,196358500016,4300,Sell,158283.0,356341.0,36.81,82.87,QXFZZE,shnnoykn
03/24/2020,Viral Sanghavi,TATA Motors,1,ONGC,NSE,98023905227,7400,Sell,315684.0,329818.0,42.66,44.57,EVSSQR,ghkbvigt
02/18/2020,Deepak Mishra,Cadila,4,SpiceJet,NSE,279326709761,1900,Sell,100339.0,112423.0,52.81,59.17,JGPFVQ,lnwsocit
02/24/2020,Adagatla Mamata,ITC,3,Suzlon,NSE,578247320632,2100,Buy,136647.0,133077.0,65.07,63.37,OLFDLZ,nnvpsxoe
03/12/2020,Adagatla Mamata,ITC,3,Parle,NSE,986049902050,300,Buy,6990.0,19791.0,23.3,65.97,MOJPXH,qxoqywbn
03/30/2020,Tanooj Shah,HDFC,5,Britannia,BSE,348839645289,9700,Buy,856607.0,112520.0,88.31,11.6,EGKMJF,xfcjnexv
03/16/2020,Ruby Lobo,Gail,2,Larsen & Toubro,NSE,906765908122,500,Buy,34320.0,45165.0,68.64,90.33,MMMOFB,ykrswkdj
02/05/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,NSE,620707148827,2400,Buy,53712.0,35160.0,22.38,14.65,JZKDPO,hubjepjw
03/27/2020,Deepak Mishra,Cadila,4,Britannia,NSE,111332793300,200,Sell,7988.0,18358.0,39.94,91.79,QASJSE,ssxjjnbs
02/18/2020,Ruby Lobo,Gail,2,Rajesh Exports,BSE,863857165538,1000,Buy,18590.0,75110.0,18.59,75.11,OMDCVC,qwkmjhax
03/24/2020,Viral Sanghavi,TATA Motors,1,Dabur,BSE,429573767357,9100,Sell,346710.0,621257.0,38.1,68.27,IUBQYR,nitwryzi
03/18/2020,Tanooj Shah,HDFC,5,Eureka Forbes,NSE,115663647582,7600,Sell,214092.0,536788.0,28.17,70.63,LKPRIX,qyhwaudr
03/28/2020,Adagatla Mamata,ITC,3,Britannia,NSE,150398345558,7300,Sell,337698.0,158337.0,46.26,21.69,HPJAZD,qaeuagqa
03/20/2020,Tanooj Shah,HDFC,5,Britannia,NSE,95998266564,1900,Sell,23541.0,133551.0,12.39,70.29,CSJYKW,ienlqwyo
02/16/2020,Ruby Lobo,Gail,2,SBIN,BSE,970148666487,6400,Buy,581888.0,413760.00000000006,90.92,64.65,PVASCJ,aofzcrbi
02/16/2020,Tanooj Shah,HDFC,5,Cadila,NSE,773370168726,4000,Sell,152320.0,206080.0,38.08,51.52,PRBYEZ,yqpyarjx
03/01/2020,Viral Sanghavi,TATA Motors,1,Indian Oil,NSE,778334415108,5800,Sell,489288.0,36308.0,84.36,6.26,QCKJDA,yogpqsbb
03/05/2020,Ruby Lobo,Gail,2,Zomato,BSE,695658538685,3900,Sell,251393.99999999997,112281.0,64.46,28.79,VWCDAW,ufoowtmb
02/26/2020,Deepak Mishra,Cadila,4,Bharat Petroleum,BSE,412755920557,9700,Buy,436209.0,686566.0,44.97,70.78,VDMSPR,eztsizvh
03/07/2020,Tanooj Shah,HDFC,5,Suzlon,BSE,858785225839,3700,Sell,97717.0,80697.0,26.41,21.81,ZKVODD,rterofzu
03/24/2020,Ruby Lobo,Gail,2,Maruti Suzuki,BSE,80746599347,6400,Buy,518272.0,319552.0,80.98,49.93,GLRBSK,ltydazhz
03/14/2020,Tanooj Shah,HDFC,5,Cadila,BSE,529371945859,7800,Buy,62166.0,498420.0,7.97,63.9,EYAPTU,qshvpkrs
03/18/2020,Tanooj Shah,HDFC,5,Cadila,NSE,960814598657,9200,Sell,118496.0,646300.0,12.88,70.25,SPGEBE,acsawwst
02/15/2020,Deepak Mishra,Cadila,4,Reliance,BSE,178967265994,8400,Sell,62748.0,505932.0,7.47,60.23,PNRGIO,yxdttkkr
03/21/2020,Ruby Lobo,Gail,2,MRF,BSE,551287326488,2100,Sell,186921.0,29526.0,89.01,14.06,FXDAZY,dpnzmrgq
03/04/2020,Ruby Lobo,Gail,2,SpiceJet,BSE,989705901959,1600,Buy,37376.0,87728.0,23.36,54.83,WMXUQI,uvmmfbkt
03/04/2020,Tanooj Shah,HDFC,5,TATA Motors,BSE,891133758579,2600,Buy,124878.0,201292.0,48.03,77.42,XNGAHA,zkeqkfeh
03/03/2020,Tanooj Shah,HDFC,5,SBIN,NSE,66878025135,600,Buy,24468.0,51582.0,40.78,85.97,MHWRCE,slylyidu
02/21/2020,Ruby Lobo,Gail,2,Royal Enfield,BSE,143791394124,7500,Buy,715575.0,196800.0,95.41,26.24,SXMEZL,zbygojlu
02/28/2020,Viral Sanghavi,TATA Motors,1,Maruti Suzuki,NSE,452278222062,300,Sell,27545.999999999996,19764.0,91.82,65.88,QQOOOY,mijnisit
02/27/2020,Viral Sanghavi,TATA Motors,1,HDFC,NSE,158266406016,9900,Buy,551925.0,374220.0,55.75,37.8,ICSODM,qsppvurq
02/21/2020,Adagatla Mamata,ITC,3,Cadila,NSE,530118105932,3500,Buy,269185.0,175560.0,76.91,50.16,BVCWKS,gsoctqra
02/20/2020,Adagatla Mamata,ITC,3,Indiabulls,BSE,82023729248,6300,Sell,15120.0,253827.0,2.4,40.29,EZIWRX,qelhscpx
03/01/2020,Viral Sanghavi,TATA Motors,1,Flipkart,NSE,698277898727,2400,Buy,22008.0,132864.0,9.17,55.36,FBANOQ,auzmkqty
02/17/2020,Ruby Lobo,Gail,2,DLF,NSE,260166583041,2300,Sell,112907.00000000001,129651.0,49.09,56.37,ZDQANO,spvhqwdi
02/07/2020,Deepak Mishra,Cadila,4,Zomato,NSE,720134582095,6100,Buy,544791.0,78019.0,89.31,12.79,EMABPB,pwjmkuxs
03/05/2020,Tanooj Shah,HDFC,5,Haldirams,BSE,121518424758,6200,Buy,240684.0,36766.0,38.82,5.93,GYEQCG,crhmknbz
03/10/2020,Deepak Mishra,Cadila,4,HDFC,BSE,508091363570,8000,Buy,154960.0,414400.0,19.37,51.8,GZQINJ,hnzograt
02/23/2020,Deepak Mishra,Cadila,4,SpiceJet,BSE,737424008752,2300,Sell,25737.0,87607.00000000001,11.19,38.09,UPOOVT,bhzrmqov
02/22/2020,Adagatla Mamata,ITC,3,MRF,BSE,687572951035,2500,Buy,52925.00000000001,223100.0,21.17,89.24,HUSZKB,cphrzuei
02/05/2020,Tanooj Shah,HDFC,5,MRF,BSE,901085293852,4100,Sell,379004.0,203647.0,92.44,49.67,QRKRHG,itjbzuwf
02/16/2020,Ruby Lobo,Gail,2,Royal Enfield,NSE,561580151275,5900,Sell,201307.99999999997,113870.0,34.12,19.3,NZSQAG,cujnepqr
03/13/2020,Deepak Mishra,Cadila,4,TATA Motors,BSE,627728551211,100,Sell,9136.0,7931.999999999999,91.36,79.32,KCWIWN,fgyfhooz
02/11/2020,Tanooj Shah,HDFC,5,ITC,BSE,721779725544,8100,Sell,44388.0,568377.0,5.48,70.17,SZBRDS,meozyknw
03/25/2020,Tanooj Shah,HDFC,5,Rajesh Exports,NSE,233110872033,4500,Sell,264915.0,93780.0,58.87,20.84,ADCIJR,zorsamtj
03/10/2020,Adagatla Mamata,ITC,3,Maruti Suzuki,NSE,622385624041,400,Sell,736.0,26995.999999999996,1.84,67.49,XALNTE,xqfcmjck
03/25/2020,Viral Sanghavi,TATA Motors,1,Larsen & Toubro,NSE,26026645614,700,Sell,61887.0,60466.0,88.41,86.38,ZROVDD,zfkezfph
03/09/2020,Tanooj Shah,HDFC,5,Gail,NSE,888310358520,300,Sell,26616.0,25002.0,88.72,83.34,QXVJLA,uqvhkdzb
02/16/2020,Ruby Lobo,Gail,2,Haldirams,BSE,655704412747,2000,Buy,10300.0,55280.0,5.15,27.64,GONDKX,ugqbiypn
03/20/2020,Viral Sanghavi,TATA Motors,1,Maruti Suzuki,BSE,930855641785,5100,Sell,233222.99999999997,190536.0,45.73,37.36,FWNOMR,wzlgxiic
02/13/2020,Deepak Mishra,Cadila,4,Indian Oil,NSE,146341002190,6200,Buy,241986.0,123379.99999999999,39.03,19.9,NHXCTL,afgsyoaw
02/16/2020,Ruby Lobo,Gail,2,Reliance,BSE,572601077626,7600,Buy,619248.0,346256.0,81.48,45.56,FIZABI,jhdzdahw
02/02/2020,Adagatla Mamata,ITC,3,Parle,NSE,316352114591,1700,Sell,4114.0,144143.0,2.42,84.79,BSWHRH,alpvyskq
02/26/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,NSE,637648666401,700,Sell,49791.0,20517.0,71.13,29.31,JWOFAG,mnfpudpe
03/30/2020,Adagatla Mamata,ITC,3,Britannia,NSE,467320275503,6100,Buy,345931.0,434076.0,56.71,71.16,UOSOYQ,afljhahs
03/25/2020,Tanooj Shah,HDFC,5,DLF,NSE,110588322452,8400,Buy,743400.0,810012.0,88.5,96.43,ECXRRG,ojpxhjih
02/10/2020,Deepak Mishra,Cadila,4,Flipkart,NSE,308150640437,9500,Buy,405460.0,438995.0,42.68,46.21,AWRZUG,blqavskn
02/27/2020,Adagatla Mamata,ITC,3,Dabur,NSE,150710046406,1500,Buy,67560.0,91095.0,45.04,60.73,RHBYON,jldhvvqs
03/14/2020,Tanooj Shah,HDFC,5,DLF,NSE,778590667689,7300,Buy,41829.0,279225.0,5.73,38.25,QHEHAN,rgnithst
03/02/2020,Adagatla Mamata,ITC,3,Suzlon,NSE,887612495125,8200,Buy,100122.0,469778.0,12.21,57.29,HIVVIV,hniirorq
03/22/2020,Deepak Mishra,Cadila,4,ITC,BSE,214866985854,7100,Buy,245660.0,417693.0,34.6,58.83,IAUQSD,iyqazfkj
03/22/2020,Tanooj Shah,HDFC,5,Indiabulls,BSE,580049817388,8800,Sell,781615.9999999999,88.0,88.82,0.01,BVHKJG,bjucfpgy
03/05/2020,Tanooj Shah,HDFC,5,Gail,NSE,714086042994,3700,Sell,29600.0,361194.0,8.0,97.62,FCGNOG,xlztcnuy
03/20/2020,Adagatla Mamata,ITC,3,SBIN,NSE,272521922871,6000,Sell,271500.0,526980.0,45.25,87.83,ZIZSXW,pgpwnoxv
03/20/2020,Adagatla Mamata,ITC,3,HDFC,BSE,635718019678,5000,Sell,96550.0,363300.0,19.31,72.66,VDWFGZ,eqkqphxf
02/14/2020,Viral Sanghavi,TATA Motors,1,ITC,NSE,73181850435,1400,Buy,108766.0,91224.0,77.69,65.16,QYATQW,iznztlrp
03/20/2020,Viral Sanghavi,TATA Motors,1,Rajesh Exports,BSE,830186816014,10000,Sell,99300.0,530600.0,9.93,53.06,XFVVZG,cotvbray
02/01/2020,Adagatla Mamata,ITC,3,DLF,NSE,400255603944,5300,Buy,137694.0,62540.00000000001,25.98,11.8,PPBVSG,vriosvtf
02/29/2020,Viral Sanghavi,TATA Motors,1,Indian Oil,BSE,803068591638,6600,Sell,149490.0,480150.0,22.65,72.75,TLZLNE,ncrgruwl
02/06/2020,Tanooj Shah,HDFC,5,TATA Motors,NSE,256892062865,1500,Sell,85980.0,24375.0,57.32,16.25,FANWMC,wahxsxja
03/01/2020,Tanooj Shah,HDFC,5,Bharat Petroleum,NSE,327492384510,9100,Buy,213213.0,526708.0,23.43,57.88,AYHGLA,cnehyynf
02/14/2020,Viral Sanghavi,TATA Motors,1,Royal Enfield,NSE,241032006071,5100,Buy,251124.0,223074.0,49.24,43.74,OSDQVN,xggnbkcf
03/15/2020,Deepak Mishra,Cadila,4,ITC,BSE,546090659370,3300,Buy,259512.0,43560.0,78.64,13.2,AECENF,islazora
03/08/2020,Viral Sanghavi,TATA Motors,1,Bharat Petroleum,NSE,524109001197,6300,Buy,131859.0,522963.00000000006,20.93,83.01,DVTDQJ,jrprkfki
03/11/2020,Tanooj Shah,HDFC,5,Larsen & Toubro,BSE,904990859523,300,Buy,22122.0,19131.0,73.74,63.77,RWXDDB,kbknmoyk
02/13/2020,Adagatla Mamata,ITC,3,ONGC,BSE,186879927051,600,Sell,7512.0,24012.000000000004,12.52,40.02,ZFPQRR,mrbrmeqq
02/06/2020,Tanooj Shah,HDFC,5,Dabur,BSE,986724586662,600,Sell,21732.0,58128.0,36.22,96.88,HLAJCY,mbudsvkw
02/09/2020,Tanooj Shah,HDFC,5,Rajesh Exports,BSE,819738773400,1700,Buy,30481.0,43877.0,17.93,25.81,WJPXHK,miactacm
02/02/2020,Ruby Lobo,Gail,2,ITC,NSE,188835576299,8000,Sell,532400.0,682720.0,66.55,85.34,XHVTIA,tlompjpg
03/13/2020,Ruby Lobo,Gail,2,Reliance,NSE,92435347785,2600,Sell,163176.0,55536.0,62.76,21.36,GFRFWY,pdaqbdok
03/12/2020,Adagatla Mamata,ITC,3,Reliance,BSE,470701264334,800,Buy,69296.0,5440.0,86.62,6.8,ZMZOSG,iykfayrn
03/25/2020,Deepak Mishra,Cadila,4,ONGC,BSE,499551448010,8900,Sell,585264.0,449183.0,65.76,50.47,ZDGAYX,xylsdzms
03/19/2020,Adagatla Mamata,ITC,3,ITC,NSE,143931745439,10000,Sell,931800.0000000001,768900.0,93.18,76.89,KJGYRI,wsdrathl
02/24/2020,Ruby Lobo,Gail,2,ITC,NSE,836479486610,9900,Buy,878328.0,664092.0,88.72,67.08,UWAOXN,kwkcsgsp
03/20/2020,Adagatla Mamata,ITC,3,ITC,NSE,581415970205,7500,Buy,232500.0,107250.0,31.0,14.3,MEBUFL,exrvzbli
02/26/2020,Ruby Lobo,Gail,2,SpiceJet,BSE,296862852950,3700,Sell,230103.0,19684.0,62.19,5.32,GRDVIE,rafodnmo
03/30/2020,Ruby Lobo,Gail,2,Bharat Petroleum,NSE,894312515837,7400,Sell,216376.0,490250.0,29.24,66.25,GAGEXD,vrhealtk
02/19/2020,Tanooj Shah,HDFC,5,Royal Enfield,NSE,614132601224,7400,Sell,677100.0,690346.0,91.5,93.29,GXCOYA,pqglzkqk
03/29/2020,Deepak Mishra,Cadila,4,Cadila,NSE,501780059148,8000,Sell,705600.0,60880.0,88.2,7.61,HPKFVR,sqwmwizp
